QUERY_ID	HEADER	TITLE	MAIN_CONTENT	DATE	TAGS 
jba3j06m8sa1nf	Week 12/17 - 12/23	regarding project	should we use raspberry pi for image processing i.e for detecting colour and size of the the object for harvester bot?	12-17-17	harvester_bot,planter_bot,transporter_bot
jba2e5j8f70693	Week 12/17 - 12/23	regarding firebird v	 sir/madam           how can we detect colour and shape of the object using firebird v ?	12-17-17	harvester_bot,planter_bot,transporter_bot
jb9lswkxwkr4kj	Week 12/10 - 12/16	regarding Color_Markers	inColor_Marker.PDF we have different shapes,are we required to print each shape on a4 size seprately,or we have to print the wholeColor_Marker.PDF on a single a4 size paper? 	12-16-17	planter_bot
jb9lnbsgqu6du	Week 12/10 - 12/16	regarding printing flex	we have to go to vendor ,open pdf file, zoom at 100% ,ask him to set value of k=100,and print it on flex as it is in 100% zoom. Is it okay?? or if any further instruction is required to give ,then what are they? please instruct?? 	12-16-17	planter_bot
jb9ljxr1gj32nz	Week 12/10 - 12/16	regarding flex	 as lin width is described here is .59 inches.  please tell which line it is? 1or 2 or 3 or 4?? 	12-16-17	planter_bot
jb9lhpk9f465xp	Week 12/10 - 12/16	Planter_bot	Team Id eYRC#270  any planter bot team received their kit .....? and what is the status of your shipment details ...??	12-16-17	planter_bot
jb9kvxnont46p9	Week 12/10 - 12/16	Related to Shipment	Team id : eYRC#270  still we have not receive any kit and in shipment details it is blank	12-16-17	planter_bot
jb9h1j1jyokfk	Week 12/10 - 12/16	Shipment	Our team hasn't received the kit yet, while another team from our college has received it. The shipment details in the portal are empty. Has anyone else faced similar issue? If so, please comment how you could resolve the issue.  Also, 19th December is last date only for submitting flexi photo, right? If we receive the kit after 19th, we can still take a video and report any discrepancy, right? Please correct if i am wrong.	12-16-17	harvester_bot,planter_bot,transporter_bot
jb9grnblem55kx	Week 12/10 - 12/16	Flexi Printing	The vendors say that they can print only from a .jpg or similar files, but not from a .pdf file. But the instructions to the vendor section in the task file says that the print should be taken directly from the .pdf pnly. Can someone please clarify what to do?	12-16-17	harvester_bot,planter_bot,transporter_bot
jb996jgd19v3m1	Week 12/10 - 12/16	Instructor's Email!	Hi Can anyone provide instructor's Email id or contact details? It's urgent. Thank You	12-16-17	transporter_bot
jb990mpskxt21u	Week 12/10 - 12/16	Arena Glitch!	Is there any problem with the arena design or is it fine? (This the the screenshot from the .pdf file. Team ID: #454) 	12-16-17	planter_bot
jb85r2vtta729o	Week 12/10 - 12/16	Photo Upload	By what name should we upload the photo of the arena! Is is not mentioned in the instructions! Shall we just uoload by our team name, or is there any specific format??	12-15-17	planter_bot
jb7wiaebl8k7c8	Week 12/10 - 12/16	about shipment of bot	we have not received shipment . when will we receive it . is there any way to track it. team id 1228	12-15-17	harvester_bot
jb7vqqayd3169t	Week 12/10 - 12/16	Planter_Bot	Hello All,  Please follow steps and video below to record opening your shipment received by you for the competition.  https://youtu.be/t5kH0YpsCiA  	12-15-17	planter_bot,Planter_Bot
jb7taq9h4pv5av	Week 12/10 - 12/16	please justify	#  team 2895the code we sent to guys was working fine but we got the comment that no output image only CSV.please check the content once more	12-15-17	harvester_bot
jb7p3268ff434n	Week 12/10 - 12/16	TASK 2 file name	sir, what should be the file name of task 2 Image file	12-15-17	transporter_bot
jb7ey550q3uh4	Week 12/10 - 12/16	Arena  printing	1.What should be the line thickness for the cell ??? 2. What should be the line thickness for the start and end point of the arena?	12-15-17	planter_bot
jb6pytw9j9d5k2	Week 12/10 - 12/16	Shipment details	Are we required to provide shipment detail ,if yes,then where we have to provide it? Please instruct..	12-14-17	planter_bot
jb6pv843bny2nb	Week 12/10 - 12/16	Regarding flex	Can the logos on the flex be in black and white, instead of red color?	12-14-17	planter_bot
jb6iokrlczv3bj	Week 12/10 - 12/16	shipment acknlodgement  pressed by mistake	we have by mistake pressed the acknlodgement button before we have received the components ...is there any problem ?????can u reset that???.team id 64	12-14-17	planter_bot
jb6i4ym9f2c1kx	Week 12/10 - 12/16	Can the  arena be printed on vinyl instead of flex sheets?	In accordance with the rules of Karnataka Government, the printing of flex sheets is banned in Bangalore. All the vendors we approached for the task, refused to print flex sheets. So, is it allowed to print the planter_bot arena on vinyl instead of flex? Thank you. Team ID #1541	12-14-17	planter_bot
jb6fbwtllxk2v0	Week 12/10 - 12/16	About printed flex sheet	Hello Sir/Madam, My Team ID is #2242,assigned to Planter Bot theme. I have a confusion regarding the printing of the arena! Do we have to print the small grids given in the track as well?? and if its true will the color be exactly same to the color for the LFR line, or slightly lighter intensity . The vendor wants a clear idea about this issue ! Thank youin advanced! 	12-14-17	planter_bot
jb6f6idmn6q18q	Week 12/10 - 12/16	Shipment	Can we revieve our shipment from the college directly? If yes then is there any way to know when will the shipment reach ,as our college is in vacations right now, and we might have to make a 12 hrs journey to go and collect the parcel! Kindly help us here!  Our Team ID is #2242	12-14-17	planter_bot
jb69fwh72is6uy	Week 12/10 - 12/16	Regarding shipment details	We were shortlisted to stage2. But we are not able to open a blog to fill shipment details. Please clarify regarding this ASAP	12-14-17	planter_bot
jb67ucz297x156	Week 12/10 - 12/16	Extention of time	Our exam will be continued till the next week..so if you kindly extend the time of submissions , we shall be ever greatfull .....	12-14-17	planter_bot
jb67jk2cut625x	Week 12/10 - 12/16	Shipment Details: Are not yet provided in our theme		12-14-17	transporter_bot
jb616be9n13t0	Week 12/10 - 12/16	Regarding remarks in task1 result.	We received the remark 'Improve accuracy and Resolve errors to complete your task' for task1 planterbot. While testing we received warning shown in the screen-shot but couldn't find a way to resolve it and ignored it as it did not affect the output. Was our marks cut because of these warnings? Or was there an error in task1A? Please elaborate as it will be helpful in later tasks. Please look into it. Team id #2243.   	12-14-17	harvester_bot,planter_bot,transporter_bot
jb5u1spe7vq73k	Week 12/10 - 12/16	To whom is the shipment addressed to?	Hello, we just wanted to know that whose name will the shipment bear, of the team leader or of the coordinator. Also, by when can we expect it, our college is in Delhi. I wanted to know this because I need to inform my college about the shipment and I will need to mention that who will it be addressed to and by whenwill it arrive.	12-14-17	harvester_bot,planter_bot,transporter_bot
jb5f1ni84pg2t7	Week 12/10 - 12/16	About Robot Shipment	How will we get the shipment details of the bot?	12-14-17	planter_bot
jb4gxy5khlt1fv	Week 12/10 - 12/16	Task 2 Deadline?	As on the portal, it is now shown Task 2 will be available from 14th December, 12:00 am. Then what would be the deadline for it? Is it 19th December? 	12-13-17	harvester_bot
jb3t6oxbrqn67q	Week 12/10 - 12/16	regarding result marks team #1591 marks awarded 35	  We completed the code as per the requirement and it was running fine & showing all the results.But as mentioned in Task1A description of planter bot theme, it is required to submit all the output image in .png format. It seems that the code gave an error in the program as the output image was already present in the same folder as code,csv file,and input image (also in .png format) & got read by the program which executed it and gave different values of color(255,255,255) resulting in code error. We think that as the code gave the error in execution all of our marks got deducted for task1A. Please refer to our code and execute it without the output image in the same folder and consider the code for marks evaluation for last time. Please consider our request one last time.  i run program with only test.png image present in the folder   	12-12-2017	planter_bot
jb2lgohsar33ar	Week 12/10 - 12/16	#4236 regarding task result	In the result .It says that in our solution of ps-3 code process only one request at a time ,But on our pc it process all the input at a time . here is the screen shot of console. there was three input file and processing all at a time, and saving the output to required file. team id:#4236	12-12-2017	transporter_bot
jb2izynpio04tz	Week 12/10 - 12/16	Question about results	Are we allowed to know about where our marks were detected ?? And what problems were present in our code, for future references?? 	12-11-2017	planter_bot
jb2ea9f7lnf1hp	Week 12/10 - 12/16	regarding penalty	Sir/Mam while submitting our video on the last submission date we requested for some extra time to upload the video as the internet connectivity was little bit slow , also we got the response that we have to submit the other files before 12 and we can submit our video after completing . Though we did the same and after a hour we uploaded the video but we have got penalty in out total mark . Please help us sir/mam	12-11-2017	transporter_bot
jb2a9oqgryrik	Week 12/10 - 12/16	Mistake in results	Team id 1604 We submitted the task 15 minutes before deadline but our score is 0.Our code was working (had some bugs) Our task 1A code was fully functional and task1B had some bugs but our score is 0.This is not possible. Also there were no remarks about our code.	12-11-2017	planter_bot
jb271matw4w39j	Week 12/10 - 12/16	Score related	Can we get to know..what error we have done. We got 82/100 ..	12-11-2017	planter_bot
jb24lf2iiv47ek	Week 12/10 - 12/16	Regarding task result	In the result .It says that in our solution of ps-3 code process only one request at a time , But on our pc it process all the input at a time .	12-11-2017	transporter_bot
jb2438bfzfxsn	Week 12/10 - 12/16	task 1 results	I had submitted both tasks of stage 1 properly but it's showing 0/100 . please help. what to do. we did whole task .	12-11-2017	planter_bot
jb23xsms75y1y2	Week 12/10 - 12/16	Task result	Sir on what basis the task is evaluated? Actually we have got the output from the code but the result shows the code was incorrect. #1060. 	12-11-2017	harvester_bot
jb227xizqdw6pt	Week 12/10 - 12/16	marks basis	On what basis the marks are given to the each team? We have successfully completed all the task with correct results for each test cases but we have not got full marks.	12-11-2017	planter_bot
